row_i,col_j,value
31,270,7.0
31,285,8.0
31,286,400.0
31,287,8.0
32,32,-400.0
32,33,400.0
32,48,1.0
32,49,400.0
32,50,1.0
32,65,2.0
32,66,400.0
32,67,2.0
32,82,3.0
32,83,400.0
32,84,3.0
32,99,3.0
32,100,400.0
32,101,3.0
32,116,3.0
32,117,400.0
32,118,3.0
32,133,5.0
32,134,400.0
32,135,5.0
32,150,5.0
32,151,400.0
32,152,5.0
32,167,7.0
32,168,400.0
32,169,7.0
32,184,7.0
32,185,400.0
32,186,7.0
32,201,8.0
32,202,400.0
32,203,8.0
32,218,9.0
32,219,400.0
32,220,9.0
32,235,8.0
32,236,400.0
32,237,8.0
32,252,7.0
32,253,400.0
32,254,7.0
32,269,7.0
32,270,400.0
32,271,7.0
32,286,8.0
32,287,400.0
32,288,8.0
33,33,-392.0
33,49,1.0
33,50,400.0
33,66,2.0
33,67,400.0
33,83,3.0
33,84,400.0
33,100,3.0
33,101,400.0
33,117,3.0
33,118,400.0
33,134,5.0
33,135,400.0
33,151,5.0
33,152,400.0
33,168,7.0
33,169,400.0
33,185,7.0
33,186,400.0
33,202,8.0
33,203,400.0
33,219,9.0
33,220,400.0
33,236,8.0
33,237,400.0
33,253,7.0
33,254,400.0
33,270,7.0
33,271,400.0
33,287,8.0
33,288,400.0
34,34,-398.0
34,35,400.0
34,36,400.0
34,37,400.0
34,38,400.0
34,39,400.0
34,40,400.0
34,41,400.0
34,42,400.0
34,43,400.0
34,44,400.0
34,45,400.0
34,46,400.0
34,47,400.0
34,48,400.0
34,49,400.0
34,50,400.0
34,51,400.0
34,52,1.0
34,68,400.0
34,69,2.0
34,85,400.0
34,86,2.0
34,102,400.0
34,103,3.0
34,119,400.0
34,120,4.0
34,136,400.0
34,137,5.0
34,153,400.0
34,154,6.0
34,170,400.0
34,171,7.0
34,187,400.0
34,188,8.0
34,204,400.0
34,205,9.0
34,221,400.0
34,222,8.0
34,238,400.0
34,239,7.0
34,255,400.0
34,256,8.0
34,272,400.0
34,273,9.0
35,35,-400.0
35,36,400.0
35,37,400.0
35,38,400.0
35,39,400.0
35,40,400.0
35,41,400.0
35,42,400.0
35,43,400.0
35,44,400.0
35,45,400.0
35,46,400.0
35,47,400.0
35,48,400.0
35,49,400.0
35,50,400.0
35,51,1.0
35,52,400.0
35,53,1.0
35,68,2.0
35,69,400.0
35,70,2.0
35,85,2.0
35,86,400.0
35,87,2.0
35,102,3.0
35,103,400.0
35,104,3.0
35,119,4.0
35,120,400.0
35,121,4.0
35,136,5.0
35,137,400.0
35,138,5.0
35,153,6.0
35,154,400.0
35,155,6.0
35,170,7.0
35,171,400.0
35,172,7.0
35,187,8.0
35,188,400.0
35,189,8.0
35,204,9.0
35,205,400.0
35,206,9.0
35,221,8.0
35,222,400.0
35,223,8.0
35,238,7.0
35,239,400.0
35,240,7.0
35,255,8.0
35,256,400.0
35,257,8.0
35,272,9.0
35,273,400.0
35,274,9.0
36,36,-400.0
36,37,400.0
36,38,400.0
36,39,400.0
36,40,400.0
36,41,400.0
36,42,400.0
36,43,400.0
36,44,400.0
36,45,400.0
36,46,400.0
36,47,400.0
36,48,400.0
36,49,400.0
36,50,400.0
36,52,1.0
36,53,400.0
36,54,1.0
36,69,2.0
36,70,400.0
36,71,2.0
36,86,2.0
36,87,400.0
36,88,2.0
36,103,3.0
36,104,400.0
36,105,3.0
36,120,4.0
36,121,400.0
36,122,4.0
36,137,5.0
36,138,400.0
36,139,5.0
36,154,6.0
36,155,400.0
36,156,6.0
36,171,7.0
36,172,400.0
36,173,7.0
36,188,8.0
36,189,400.0
36,190,8.0
36,205,9.0
36,206,400.0
36,207,9.0
36,222,8.0
36,223,400.0
36,224,8.0
36,239,7.0
36,240,400.0
36,241,7.0
36,256,8.0
36,257,400.0
36,258,8.0
36,273,9.0
36,274,400.0
36,275,9.0
37,37,-400.0
37,38,400.0
37,39,400.0
37,40,400.0
37,41,400.0
37,42,400.0
37,43,400.0
37,44,400.0
37,45,400.0
37,46,400.0
37,47,400.0
37,48,400.0
37,49,400.0
37,50,400.0
37,53,1.0
37,54,400.0
37,55,1.0
37,70,2.0
37,71,400.0
37,72,2.0
37,87,2.0
37,88,400.0
37,89,2.0
37,104,3.0
37,105,400.0
37,106,3.0
37,121,4.0
37,122,400.0
37,123,4.0
37,138,5.0
37,139,400.0
37,140,5.0
37,155,6.0
37,156,400.0
37,157,6.0
37,172,7.0
37,173,400.0
37,174,7.0
37,189,8.0
37,190,400.0
37,191,8.0
37,206,9.0
37,207,400.0
37,208,9.0
37,223,8.0
37,224,400.0
37,225,8.0
37,240,7.0
37,241,400.0
37,242,7.0
37,257,8.0
37,258,400.0
37,259,8.0
37,274,9.0
37,275,400.0
37,276,9.0
38,38,-400.0
38,39,400.0
38,40,400.0
38,41,400.0
38,42,400.0
38,43,400.0
38,44,400.0
38,45,400.0
38,46,400.0
38,47,400.0
38,48,400.0
38,49,400.0
38,50,400.0
38,54,1.0
38,55,400.0
38,56,1.0
38,71,2.0
38,72,400.0
38,73,2.0
38,88,2.0
38,89,400.0
38,90,2.0
38,105,3.0
38,106,400.0
38,107,3.0
38,122,4.0
38,123,400.0
38,124,4.0
38,139,5.0
38,140,400.0
38,141,5.0
38,156,6.0
38,157,400.0
38,158,6.0
38,173,7.0
38,174,400.0
38,175,7.0
38,190,8.0
38,191,400.0
38,192,8.0
38,207,9.0
38,208,400.0
38,209,9.0
38,224,8.0
38,225,400.0
38,226,8.0
38,241,7.0
38,242,400.0
38,243,7.0
38,258,8.0
38,259,400.0
38,260,8.0
38,275,9.0
38,276,400.0
38,277,9.0
39,39,-400.0
39,40,400.0
39,41,400.0
39,42,400.0
39,43,400.0
39,44,400.0
39,45,400.0
39,46,400.0
39,47,400.0
39,48,400.0
39,49,400.0
39,50,400.0
39,55,1.0
39,56,400.0
39,57,1.0
39,72,2.0
39,73,400.0
39,74,2.0
39,89,2.0
39,90,400.0
39,91,2.0
39,106,3.0
39,107,400.0
39,108,3.0
39,123,4.0
39,124,400.0
39,125,4.0
39,140,5.0
39,141,400.0
39,142,5.0
39,157,6.0
39,158,400.0
39,159,6.0
39,174,7.0
39,175,400.0
39,176,7.0
39,191,8.0
39,192,400.0
39,193,8.0
39,208,9.0
39,209,400.0
39,210,9.0
39,225,8.0
39,226,400.0
39,227,8.0
39,242,7.0
39,243,400.0
39,244,7.0
39,259,8.0
39,260,400.0
39,261,8.0
39,276,9.0
39,277,400.0
39,278,9.0
40,40,-400.0
40,41,400.0
40,42,400.0
40,43,400.0
40,44,400.0
40,45,400.0
40,46,400.0
40,47,400.0
40,48,400.0
40,49,400.0
40,50,400.0
40,56,1.0
40,57,400.0
40,58,1.0
40,73,2.0
40,74,400.0
40,75,2.0
40,90,2.0
40,91,400.0
40,92,2.0
40,107,3.0
40,108,400.0
40,109,3.0
40,124,4.0
40,125,400.0
40,126,4.0
40,141,5.0
40,142,400.0
40,143,5.0
40,158,6.0
40,159,400.0
40,160,6.0
40,175,7.0
40,176,400.0
40,177,7.0
40,192,8.0
40,193,400.0
40,194,8.0
40,209,9.0
40,210,400.0
40,211,9.0
40,226,8.0
40,227,400.0
40,228,8.0
40,243,7.0
40,244,400.0
40,245,7.0
40,260,8.0
40,261,400.0
40,262,8.0
40,277,9.0
40,278,400.0
40,279,9.0
41,41,-400.0
41,42,400.0
41,43,400.0
41,44,400.0
41,45,400.0
41,46,400.0
41,47,400.0
41,48,400.0
41,49,400.0
41,50,400.0
41,57,1.0
41,58,400.0
41,59,1.0
41,74,2.0
41,75,400.0
41,76,2.0
41,91,2.0
41,92,400.0
41,93,2.0
41,108,3.0
41,109,400.0
41,110,3.0
41,125,4.0
41,126,400.0
41,127,4.0
41,142,5.0
41,143,400.0
41,144,5.0
41,159,6.0
41,160,400.0
41,161,6.0
41,176,7.0
41,177,400.0
41,178,7.0
41,193,8.0
41,194,400.0
41,195,8.0
41,210,9.0
41,211,400.0
41,212,9.0
41,227,8.0
41,228,400.0
41,229,8.0
41,244,7.0
41,245,400.0
41,246,7.0
41,261,8.0
41,262,400.0
41,263,8.0
41,278,9.0
41,279,400.0
41,280,9.0
42,42,-400.0
42,43,400.0
42,44,400.0
42,45,400.0
42,46,400.0
42,47,400.0
42,48,400.0
42,49,400.0
42,50,400.0
42,58,1.0
42,59,400.0
42,60,1.0
42,75,2.0
42,76,400.0
42,77,2.0
42,92,2.0
42,93,400.0
42,94,2.0
42,109,3.0
42,110,400.0
42,111,3.0
42,126,4.0
42,127,400.0
42,128,4.0
42,143,5.0
42,144,400.0
42,145,5.0
42,160,6.0
42,161,400.0
42,162,6.0
42,177,7.0
42,178,400.0
42,179,7.0
42,194,8.0
42,195,400.0
42,196,8.0
42,211,9.0
42,212,400.0
42,213,9.0
42,228,8.0
42,229,400.0
42,230,8.0
42,245,7.0
42,246,400.0
42,247,7.0
42,262,8.0
42,263,400.0
42,264,8.0
42,279,9.0
42,280,400.0
42,281,9.0
43,43,-400.0
43,44,400.0
43,45,400.0
43,46,400.0
43,47,400.0
43,48,400.0
43,49,400.0
43,50,400.0
43,59,1.0
43,60,400.0
43,61,1.0
43,76,2.0
43,77,400.0
43,78,2.0
43,93,2.0
43,94,400.0
43,95,2.0
43,110,3.0
43,111,400.0
43,112,3.0
43,127,4.0
43,128,400.0
43,129,4.0
43,144,5.0
43,145,400.0
43,146,5.0
43,161,6.0
43,162,400.0
43,163,6.0
43,178,7.0
43,179,400.0
43,180,7.0
43,195,8.0
43,196,400.0
43,197,8.0
43,212,9.0
43,213,400.0
43,214,9.0
43,229,8.0
43,230,400.0
43,231,8.0
43,246,7.0
43,247,400.0
43,248,7.0
43,263,8.0
43,264,400.0
43,265,8.0
43,280,9.0
43,281,400.0
43,282,9.0
44,44,-400.0
44,45,400.0
44,46,400.0
44,47,400.0
44,48,400.0
44,49,400.0
44,50,400.0
44,60,1.0
44,61,400.0
44,62,1.0
44,77,2.0
44,78,400.0
44,79,2.0
44,94,2.0
44,95,400.0
44,96,2.0
44,111,3.0
44,112,400.0
44,113,3.0
44,128,4.0
44,129,400.0
44,130,4.0
44,145,5.0
44,146,400.0
44,147,5.0
44,162,6.0
44,163,400.0
44,164,6.0
44,179,7.0
44,180,400.0
44,181,7.0
44,196,8.0
44,197,400.0
44,198,8.0
44,213,9.0
44,214,400.0
44,215,9.0
44,230,8.0
44,231,400.0
44,232,8.0
44,247,7.0
44,248,400.0
44,249,7.0
44,264,8.0
44,265,400.0
44,266,8.0
44,281,9.0
44,282,400.0
44,283,9.0
45,45,-400.0
45,46,400.0
45,47,400.0
45,48,400.0
45,49,400.0
45,50,400.0
45,61,1.0
45,62,400.0
45,63,1.0
45,78,2.0
45,79,400.0
45,80,2.0
45,95,2.0
45,96,400.0
45,97,2.0
45,112,3.0
45,113,400.0
45,114,3.0
45,129,4.0
45,130,400.0
45,131,4.0
45,146,5.0
45,147,400.0
45,148,5.0
45,163,6.0
45,164,400.0
45,165,6.0
45,180,7.0
45,181,400.0
45,182,7.0
45,197,8.0
45,198,400.0
45,199,8.0
45,214,9.0
45,215,400.0
45,216,9.0
45,231,8.0
45,232,400.0
45,233,8.0
45,248,7.0
45,249,400.0
45,250,7.0
45,265,8.0
45,266,400.0
45,267,8.0
45,282,9.0
45,283,400.0
45,284,9.0
46,46,-400.0
46,47,400.0
46,48,400.0
46,49,400.0
46,50,400.0
46,62,1.0
46,63,400.0
46,64,1.0
46,79,2.0
46,80,400.0
46,81,2.0
46,96,2.0
46,97,400.0
46,98,2.0
46,113,3.0
46,114,400.0
46,115,3.0
46,130,4.0
46,131,400.0
46,132,4.0
46,147,5.0
46,148,400.0
46,149,5.0
46,164,6.0
46,165,400.0
46,166,6.0
46,181,7.0
46,182,400.0
46,183,7.0
46,198,8.0
46,199,400.0
46,200,8.0
46,215,9.0
46,216,400.0
46,217,9.0
46,232,8.0
46,233,400.0
46,234,8.0
46,249,7.0
46,250,400.0
46,251,7.0
46,266,8.0
46,267,400.0
46,268,8.0
46,283,9.0
46,284,400.0
46,285,9.0
47,47,-400.0
47,48,400.0
47,49,400.0
47,50,400.0
47,63,1.0
47,64,400.0
47,65,1.0
47,80,2.0
47,81,400.0
47,82,2.0
47,97,2.0
47,98,400.0
47,99,2.0
47,114,3.0
47,115,400.0
47,116,3.0
47,131,4.0
47,132,400.0
47,133,4.0
47,148,5.0
47,149,400.0
47,150,5.0
47,165,6.0
47,166,400.0
47,167,6.0
47,182,7.0
47,183,400.0
47,184,7.0
47,199,8.0
47,200,400.0
47,201,8.0
47,216,9.0
47,217,400.0
47,218,9.0
47,233,8.0
47,234,400.0
47,235,8.0
47,250,7.0
47,251,400.0
47,252,7.0
47,267,8.0
47,268,400.0
47,269,8.0
47,284,9.0
47,285,400.0
47,286,9.0
48,48,-400.0
48,49,400.0
48,50,400.0
48,64,1.0
48,65,400.0
48,66,1.0
48,81,2.0
48,82,400.0
48,83,2.0
48,98,2.0
48,99,400.0
48,100,2.0
48,115,3.0
48,116,400.0
48,117,3.0
48,132,4.0
48,133,400.0
48,134,4.0
48,149,5.0
48,150,400.0
48,151,5.0
48,166,6.0
48,167,400.0
48,168,6.0
48,183,7.0
48,184,400.0
48,185,7.0
48,200,8.0
48,201,400.0
48,202,8.0
48,217,9.0
48,218,400.0
48,219,9.0
48,234,8.0
48,235,400.0
48,236,8.0
48,251,7.0
48,252,400.0
48,253,7.0
48,268,8.0
48,269,400.0
48,270,8.0
48,285,9.0
48,286,400.0
48,287,9.0
49,49,-400.0
49,50,400.0
49,65,1.0
49,66,400.0
49,67,1.0
49,82,2.0
49,83,400.0
49,84,2.0
49,99,2.0
49,100,400.0
49,101,2.0
49,116,3.0
49,117,400.0
49,118,3.0
49,133,4.0
49,134,400.0
49,135,4.0
49,150,5.0
49,151,400.0
49,152,5.0
49,167,6.0
49,168,400.0
49,169,6.0
49,184,7.0
49,185,400.0
49,186,7.0
49,201,8.0
49,202,400.0
49,203,8.0
49,218,9.0
49,219,400.0
49,220,9.0
49,235,8.0
49,236,400.0
49,237,8.0
49,252,7.0
49,253,400.0
49,254,7.0
49,269,8.0
49,270,400.0
49,271,8.0
49,286,9.0
49,287,400.0
49,288,9.0
50,50,-391.0
50,66,1.0
50,67,400.0
50,83,2.0
50,84,400.0
50,100,2.0
50,101,400.0
50,117,3.0
50,118,400.0
50,134,4.0
50,135,400.0
50,151,5.0
50,152,400.0
50,168,6.0
50,169,400.0
50,185,7.0
50,186,400.0
50,202,8.0
50,203,400.0
50,219,9.0
50,220,400.0
50,236,8.0
50,237,400.0
50,253,7.0
50,254,400.0
50,270,8.0
50,271,400.0
50,287,9.0
50,288,400.0
51,51,-399.0
51,52,400.0
51,53,400.0
51,54,400.0
51,55,400.0
51,56,400.0
51,57,400.0
51,58,400.0
51,59,400.0
51,60,400.0
51,61,400.0
51,62,400.0
51,63,400.0
51,64,400.0
51,65,400.0
51,66,400.0
51,67,400.0
51,68,400.0
51,69,1.0
51,85,400.0
51,86,1.0
51,102,400.0
51,103,1.0
51,119,400.0
51,120,3.0
51,136,400.0
51,137,4.0
51,153,400.0
51,154,5.0
51,170,400.0
51,171,6.0
51,187,400.0
51,188,7.0
51,204,400.0
51,205,8.0
51,221,400.0
51,222,7.0
51,238,400.0
51,239,7.0
51,255,400.0
51,256,7.0
51,272,400.0
51,273,8.0
52,52,-400.0
52,53,400.0
52,54,400.0
52,55,400.0
52,56,400.0
52,57,400.0
52,58,400.0
52,59,400.0
52,60,400.0
52,61,400.0
52,62,400.0
52,63,400.0
52,64,400.0
52,65,400.0
52,66,400.0
52,67,400.0
52,68,1.0
52,69,400.0
52,70,1.0
52,85,1.0
52,86,400.0
52,87,1.0
52,102,1.0
52,103,400.0
52,104,1.0
52,119,3.0
52,120,400.0
52,121,3.0
52,136,4.0
52,137,400.0
52,138,4.0
52,153,5.0
52,154,400.0
52,155,5.0
52,170,6.0
52,171,400.0
52,172,6.0
52,187,7.0
52,188,400.0
52,189,7.0
52,204,8.0
52,205,400.0
52,206,8.0
52,221,7.0
52,222,400.0
52,223,7.0
52,238,7.0
52,239,400.0
52,240,7.0
52,255,7.0
52,256,400.0
52,257,7.0
52,272,8.0
52,273,400.0
52,274,8.0
53,53,-400.0
53,54,400.0
53,55,400.0
53,56,400.0
53,57,400.0
53,58,400.0
53,59,400.0
53,60,400.0
53,61,400.0
53,62,400.0
53,63,400.0
53,64,400.0
53,65,400.0
53,66,400.0
53,67,400.0
53,69,1.0
53,70,400.0
53,71,1.0
53,86,1.0
53,87,400.0
53,88,1.0
53,103,1.0
53,104,400.0
53,105,1.0
53,120,3.0
53,121,400.0
53,122,3.0
53,137,4.0
53,138,400.0
53,139,4.0
53,154,5.0
53,155,400.0
53,156,5.0
53,171,6.0
53,172,400.0
53,173,6.0
53,188,7.0
53,189,400.0
53,190,7.0
53,205,8.0
53,206,400.0
53,207,8.0
53,222,7.0
53,223,400.0
53,224,7.0
53,239,7.0
53,240,400.0
53,241,7.0
53,256,7.0
53,257,400.0
53,258,7.0
53,273,8.0
53,274,400.0
53,275,8.0
54,54,-400.0
54,55,400.0
54,56,400.0
54,57,400.0
54,58,400.0
54,59,400.0
54,60,400.0
54,61,400.0
54,62,400.0
54,63,400.0
54,64,400.0
54,65,400.0
54,66,400.0
54,67,400.0
54,70,1.0
54,71,400.0
54,72,1.0
54,87,1.0
54,88,400.0
54,89,1.0
54,104,1.0
54,105,400.0
54,106,1.0
54,121,3.0
54,122,400.0
54,123,3.0
54,138,4.0
54,139,400.0
54,140,4.0
54,155,5.0
54,156,400.0
54,157,5.0
54,172,6.0
54,173,400.0
54,174,6.0
54,189,7.0
54,190,400.0
54,191,7.0
54,206,8.0
54,207,400.0
54,208,8.0
54,223,7.0
54,224,400.0
54,225,7.0
54,240,7.0
54,241,400.0
54,242,7.0
54,257,7.0
54,258,400.0
54,259,7.0
54,274,8.0
54,275,400.0
54,276,8.0
55,55,-400.0
55,56,400.0
55,57,400.0
55,58,400.0
55,59,400.0
55,60,400.0
55,61,400.0
55,62,400.0
55,63,400.0
55,64,400.0
55,65,400.0
55,66,400.0
55,67,400.0
55,71,1.0
55,72,400.0
55,73,1.0
55,88,1.0
55,89,400.0
55,90,1.0
55,105,1.0
55,106,400.0
55,107,1.0
55,122,3.0
55,123,400.0
55,124,3.0
55,139,4.0
55,140,400.0
55,141,4.0
55,156,5.0
55,157,400.0
55,158,5.0
55,173,6.0
55,174,400.0
55,175,6.0
55,190,7.0
55,191,400.0
55,192,7.0
55,207,8.0
55,208,400.0
55,209,8.0
55,224,7.0
55,225,400.0
55,226,7.0
55,241,7.0
55,242,400.0
55,243,7.0
55,258,7.0
55,259,400.0
55,260,7.0
55,275,8.0
55,276,400.0
55,277,8.0
56,56,-400.0
56,57,400.0
56,58,400.0
56,59,400.0
56,60,400.0
56,61,400.0
56,62,400.0
56,63,400.0
56,64,400.0
56,65,400.0
56,66,400.0
56,67,400.0
56,72,1.0
56,73,400.0
56,74,1.0
56,89,1.0
56,90,400.0
56,91,1.0
56,106,1.0
56,107,400.0
56,108,1.0
56,123,3.0
56,124,400.0
56,125,3.0
56,140,4.0
56,141,400.0
56,142,4.0
56,157,5.0
56,158,400.0
56,159,5.0
56,174,6.0
56,175,400.0
56,176,6.0
56,191,7.0
56,192,400.0
56,193,7.0
56,208,8.0
56,209,400.0
56,210,8.0
56,225,7.0
56,226,400.0
56,227,7.0
56,242,7.0
56,243,400.0
56,244,7.0
56,259,7.0
56,260,400.0
56,261,7.0
56,276,8.0
56,277,400.0
56,278,8.0
57,57,-400.0
57,58,400.0
57,59,400.0
57,60,400.0
57,61,400.0
57,62,400.0
57,63,400.0
57,64,400.0
57,65,400.0
57,66,400.0
57,67,400.0
57,73,1.0
57,74,400.0
57,75,1.0
57,90,1.0
57,91,400.0
57,92,1.0
57,107,1.0
57,108,400.0
57,109,1.0
57,124,3.0
57,125,400.0
57,126,3.0
57,141,4.0
57,142,400.0
57,143,4.0
57,158,5.0
57,159,400.0
57,160,5.0
57,175,6.0
57,176,400.0
57,177,6.0
57,192,7.0
57,193,400.0
57,194,7.0
57,209,8.0
57,210,400.0
57,211,8.0
57,226,7.0
57,227,400.0
57,228,7.0
57,243,7.0
57,244,400.0
57,245,7.0
57,260,7.0
57,261,400.0
57,262,7.0
57,277,8.0
57,278,400.0
57,279,8.0
58,58,-400.0
58,59,400.0
58,60,400.0
58,61,400.0
58,62,400.0
58,63,400.0
58,64,400.0
58,65,400.0
58,66,400.0
58,67,400.0
58,74,1.0
58,75,400.0
58,76,1.0
58,91,1.0
58,92,400.0
58,93,1.0
58,108,1.0
58,109,400.0
58,110,1.0
58,125,3.0
58,126,400.0
58,127,3.0
58,142,4.0
58,143,400.0
58,144,4.0
58,159,5.0
58,160,400.0
58,161,5.0
58,176,6.0
58,177,400.0
58,178,6.0
58,193,7.0
58,194,400.0
58,195,7.0
58,210,8.0
58,211,400.0
58,212,8.0
58,227,7.0
58,228,400.0
58,229,7.0
58,244,7.0
58,245,400.0
58,246,7.0
58,261,7.0
58,262,400.0
58,263,7.0
58,278,8.0
58,279,400.0
58,280,8.0
59,59,-400.0
59,60,400.0
59,61,400.0
59,62,400.0
59,63,400.0
59,64,400.0
59,65,400.0
59,66,400.0
59,67,400.0
59,75,1.0
59,76,400.0
59,77,1.0
59,92,1.0
59,93,400.0
59,94,1.0
59,109,1.0
59,110,400.0
59,111,1.0
59,126,3.0
59,127,400.0
59,128,3.0
59,143,4.0
59,144,400.0
59,145,4.0
59,160,5.0
59,161,400.0
59,162,5.0
59,177,6.0
59,178,400.0
59,179,6.0
59,194,7.0
59,195,400.0
59,196,7.0
59,211,8.0
59,212,400.0
59,213,8.0
59,228,7.0
59,229,400.0
59,230,7.0
59,245,7.0
59,246,400.0
59,247,7.0
59,262,7.0
59,263,400.0
59,264,7.0
59,279,8.0
59,280,400.0
59,281,8.0
60,60,-400.0
60,61,400.0
60,62,400.0
60,63,400.0
60,64,400.0
60,65,400.0
60,66,400.0
60,67,400.0
60,76,1.0
60,77,400.0
60,78,1.0
60,93,1.0
60,94,400.0
60,95,1.0
60,110,1.0
60,111,400.0
60,112,1.0
60,127,3.0
60,128,400.0
60,129,3.0
60,144,4.0
60,145,400.0
60,146,4.0
60,161,5.0
60,162,400.0
60,163,5.0
60,178,6.0
60,179,400.0
60,180,6.0
60,195,7.0
60,196,400.0
60,197,7.0
60,212,8.0
60,213,400.0
60,214,8.0
60,229,7.0
60,230,400.0
60,231,7.0
60,246,7.0
60,247,400.0
60,248,7.0
60,263,7.0
60,264,400.0
60,265,7.0
60,280,8.0
60,281,400.0
60,282,8.0
61,61,-400.0
61,62,400.0
61,63,400.0
61,64,400.0
61,65,400.0
61,66,400.0
61,67,400.0
61,77,1.0
61,78,400.0
61,79,1.0
61,94,1.0
61,95,400.0
61,96,1.0
61,111,1.0
61,112,400.0
61,113,1.0
61,128,3.0
61,129,400.0
61,130,3.0
61,145,4.0
61,146,400.0
61,147,4.0
61,162,5.0
61,163,400.0
61,164,5.0
61,179,6.0
61,180,400.0
61,181,6.0
61,196,7.0
61,197,400.0
61,198,7.0
61,213,8.0
61,214,400.0
61,215,8.0
61,230,7.0
61,231,400.0
61,232,7.0
61,247,7.0
61,248,400.0
61,249,7.0
61,264,7.0
61,265,400.0
61,266,7.0
61,281,8.0
61,282,400.0
61,283,8.0
62,62,-400.0
62,63,400.0
62,64,400.0
62,65,400.0
62,66,400.0
62,67,400.0
62,78,1.0
62,79,400.0
62,80,1.0
62,95,1.0
62,96,400.0
62,97,1.0
62,112,1.0
62,113,400.0
62,114,1.0
62,129,3.0
62,130,400.0
62,131,3.0
62,146,4.0
62,147,400.0
62,148,4.0
62,163,5.0
62,164,400.0
62,165,5.0
62,180,6.0
62,181,400.0
62,182,6.0
62,197,7.0
62,198,400.0
62,199,7.0
62,214,8.0
62,215,400.0
62,216,8.0
62,231,7.0
62,232,400.0
62,233,7.0
62,248,7.0
62,249,400.0
62,250,7.0
62,265,7.0
62,266,400.0
62,267,7.0
62,282,8.0
62,283,400.0
62,284,8.0
63,63,-400.0
63,64,400.0
63,65,400.0
63,66,400.0
63,67,400.0
63,79,1.0
63,80,400.0
63,81,1.0
63,96,1.0
63,97,400.0
63,98,1.0
63,113,1.0
63,114,400.0
63,115,1.0
63,130,3.0
63,131,400.0
63,132,3.0
63,147,4.0
63,148,400.0
63,149,4.0
63,164,5.0
63,165,400.0
63,166,5.0
63,181,6.0
63,182,400.0
63,183,6.0
63,198,7.0
63,199,400.0
63,200,7.0
63,215,8.0
63,216,400.0
63,217,8.0
63,232,7.0
63,233,400.0
63,234,7.0
63,249,7.0
63,250,400.0
63,251,7.0
63,266,7.0
63,267,400.0
63,268,7.0
63,283,8.0
63,284,400.0
63,285,8.0
64,64,-400.0
64,65,400.0
64,66,400.0
64,67,400.0
64,80,1.0
64,81,400.0
64,82,1.0
64,97,1.0
64,98,400.0
64,99,1.0
64,114,1.0
64,115,400.0
64,116,1.0
64,131,3.0
64,132,400.0
64,133,3.0
64,148,4.0
64,149,400.0
64,150,4.0
64,165,5.0
64,166,400.0
64,167,5.0
64,182,6.0
64,183,400.0
64,184,6.0
64,199,7.0
64,200,400.0
64,201,7.0
64,216,8.0
64,217,400.0
64,218,8.0
64,233,7.0
64,234,400.0
64,235,7.0
64,250,7.0
64,251,400.0
64,252,7.0
64,267,7.0
64,268,400.0
64,269,7.0
64,284,8.0
64,285,400.0
64,286,8.0
65,65,-400.0
65,66,400.0
65,67,400.0
65,81,1.0
65,82,400.0
65,83,1.0
65,98,1.0
65,99,400.0
65,100,1.0
65,115,1.0
65,116,400.0
65,117,1.0
65,132,3.0
65,133,400.0
65,134,3.0
65,149,4.0
65,150,400.0
65,151,4.0
65,166,5.0
65,167,400.0
65,168,5.0
65,183,6.0
65,184,400.0
65,185,6.0
65,200,7.0
65,201,400.0
65,202,7.0
65,217,8.0
65,218,400.0
65,219,8.0
65,234,7.0
65,235,400.0
65,236,7.0
65,251,7.0
65,252,400.0
65,253,7.0
65,268,7.0
65,269,400.0
65,270,7.0
65,285,8.0
65,286,400.0
65,287,8.0
66,66,-400.0
66,67,400.0
66,82,1.0
66,83,400.0
66,84,1.0
66,99,1.0
66,100,400.0
66,101,1.0
66,116,1.0
66,117,400.0
66,118,1.0
66,133,3.0
66,134,400.0
66,135,3.0
66,150,4.0
66,151,400.0
66,152,4.0
66,167,5.0
66,168,400.0
66,169,5.0
66,184,6.0
66,185,400.0
66,186,6.0
66,201,7.0
66,202,400.0
66,203,7.0
66,218,8.0
66,219,400.0
66,220,8.0
66,235,7.0
66,236,400.0
66,237,7.0
66,252,7.0
66,253,400.0
66,254,7.0
66,269,7.0
66,270,400.0
66,271,7.0
66,286,8.0
66,287,400.0
66,288,8.0
67,67,-392.0
67,83,1.0
67,84,400.0
67,100,1.0
67,101,400.0
67,117,1.0
67,118,400.0
67,134,3.0
67,135,400.0
67,151,4.0
67,152,400.0
67,168,5.0
67,169,400.0
67,185,6.0
67,186,400.0
67,202,7.0
67,203,400.0
67,219,8.0
67,220,400.0
67,236,7.0
67,237,400.0
67,253,7.0
67,254,400.0
67,270,7.0
67,271,400.0
67,287,8.0
67,288,400.0
68,68,-397.0
68,69,400.0
68,70,400.0
68,71,400.0
68,72,400.0
68,73,400.0
68,74,400.0
68,75,400.0
68,76,400.0
68,77,400.0
68,78,400.0
68,79,400.0
68,80,400.0
68,81,400.0
68,82,400.0
68,83,400.0
68,84,400.0
68,85,400.0
68,86,1.0
68,102,400.0
68,103,2.0
68,119,400.0
68,120,3.0
68,136,400.0
68,137,4.0
68,153,400.0
68,154,6.0
68,170,400.0
68,171,7.0
68,187,400.0
68,188,7.0
68,204,400.0
68,205,8.0
